CookerStat, GenerateAssetRegistry=0.025455, Initialize=0.126448, RunGuid=RunIDE3DAC4EC453F89C92992F5A6BF0E0669
SavePackageTransactionId9FACD6ED46921960A87A9E9D1B888912_0, Filename=../../../../../../Users/nwuser.DA/Documents/storyterror/StoryTerror/Content/Shihara/Maps/test.umap, AutoPackageBackupDelegate=0.185158, FlushAsyncLoading=0.005338, FlushStreamingFunc=0.072666, BlockTillAllRequestsFinished=0.004925, ResetLoadersForSaveUnMarkAllObjects=0.429433, TagPackageExports=0.097301, BeginCacheForCookedPlatformData=0.002053, SerializeImports=0.700802, GatherLocalizableTextData=0.696696, MarkNames=0.020117, SerializeSummary=0.024226, SerializeNames=0.090320, SerializeGatherableTextData=0.002053, BuildExportMap=0.036128, SortExportsNonSeekfree=0.022169, SortExportsSeekfreeConstructor=0.078004, SortExportsSeekfreeInner=3.446538, SortExportsSeekfree=0.004105, BuildDependencyMap=0.030380, SerializeImportMap=0.010677, SerializeExportMap=0.006568, SerializeDependencyMap=0.001643, SerializeStringAssetReferenceMap=0.002053, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.374418, SerializeExports=0.481158, SerializeBulkData=0.022169, MoveFile=4.035674, UnaccountedTime=1.396678, RunGuid=RunIDE3DAC4EC453F89C92992F5A6BF0E0669
SavePackageTransactionId9FACD6ED46921960A87A9E9D1B888912_1, Filename=../../../../../../Users/nwuser.DA/Documents/storyterror/StoryTerror/Content/Shihara/Maps/Test.umap, AutoPackageBackupDelegate=0.119466, FlushAsyncLoading=0.003695, FlushStreamingFunc=0.056244, BlockTillAllRequestsFinished=0.005748, ResetLoadersForSaveUnMarkAllObjects=0.282455, TagPackageExports=0.096887, BeginCacheForCookedPlatformData=0.001643, SerializeImports=0.697520, GatherLocalizableTextData=0.896633, MarkNames=0.012729, SerializeSummary=0.016831, SerializeNames=0.093196, SerializeGatherableTextData=0.002053, BuildExportMap=0.040233, SortExportsNonSeekfree=0.024632, SortExportsSeekfreeConstructor=0.086624, SortExportsSeekfreeInner=3.699437, SortExportsSeekfree=0.003695, BuildDependencyMap=0.016831, SerializeImportMap=0.007391, SerializeExportMap=0.007801, SerializeDependencyMap=0.001643, SerializeStringAssetReferenceMap=0.002053, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.364155, SerializeExports=0.629779, SerializeBulkData=0.006568, MoveFile=4.137900, UnaccountedTime=1.417618, RunGuid=RunIDE3DAC4EC453F89C92992F5A6BF0E0669
SavePackageTransactionId9FACD6ED46921960A87A9E9D1B888912_2, Filename=../../../../../../Users/nwuser.DA/Documents/storyterror/StoryTerror/Content/Shihara/Maps/NewWorld.umap, AutoPackageBackupDelegate=0.116594, FlushAsyncLoading=0.003286, FlushStreamingFunc=0.055831, BlockTillAllRequestsFinished=0.004519, ResetLoadersForSaveUnMarkAllObjects=0.156417, TagPackageExports=0.090320, BeginCacheForCookedPlatformData=0.001643, SerializeImports=0.667140, GatherLocalizableTextData=0.736110, MarkNames=0.016831, SerializeSummary=0.020117, SerializeNames=0.081699, SerializeGatherableTextData=0.002053, BuildExportMap=0.038590, SortExportsNonSeekfree=0.025865, SortExportsSeekfreeConstructor=0.086628, SortExportsSeekfreeInner=3.311880, SortExportsSeekfree=0.003282, BuildDependencyMap=0.014782, SerializeImportMap=0.006977, SerializeExportMap=0.006981, SerializeDependencyMap=0.001643, SerializeStringAssetReferenceMap=0.001639, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.328850, SerializeExports=0.466790, SerializeBulkData=0.004929, MoveFile=22.937649, UnaccountedTime=1.501780, RunGuid=RunIDE3DAC4EC453F89C92992F5A6BF0E0669
SavePackageTransactionId9FACD6ED46921960A87A9E9D1B888912_3, Filename=../../../../../../Users/nwuser.DA/Documents/storyterror/StoryTerror/Content/Shihara/Maps/Test.umap, AutoPackageBackupDelegate=0.127271, FlushAsyncLoading=0.004105, FlushStreamingFunc=0.082109, BlockTillAllRequestsFinished=0.007391, ResetLoadersForSaveUnMarkAllObjects=0.290256, TagPackageExports=0.418350, BeginCacheForCookedPlatformData=0.002053, SerializeImports=1.100674, GatherLocalizableTextData=4.311971, MarkNames=0.064865, SerializeSummary=0.025455, SerializeNames=0.426970, SerializeGatherableTextData=0.017650, BuildExportMap=0.201989, SortExportsNonSeekfree=0.128504, SortExportsSeekfreeConstructor=0.080876, SortExportsSeekfreeInner=7.570069, SortExportsSeekfree=0.004515, BuildDependencyMap=0.052962, SerializeImportMap=0.035305, SerializeExportMap=0.019707, SerializeDependencyMap=0.009850, SerializeStringAssetReferenceMap=0.002466, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.680685, SerializeExports=2.000183, SerializeBulkData=9.467617, MoveFile=4.209336, UnaccountedTime=0.170376, RunGuid=RunIDE3DAC4EC453F89C92992F5A6BF0E0669
